participant,condition,subject,channel,peaks,drops_at
infant,not play,26,ch_0,"[153, 375, 595, 802, 1038, 1268, 1495, 1728, 1955, 2181, 2408, 2630, 2854, 3076, 3300, 3527, 3751, 3977, 4196, 4431, 4662, 4896, 5136, 5375, 5608, 5839, 6062, 6304, 6525, 6748, 6971, 7188, 7415, 7638, 7859, 8087, 8312, 8531, 8743, 8957, 9164, 9379, 9595, 9809, 10032, 10256, 10487, 10720, 10938, 11164, 11379, 11592, 11806, 12020, 12232, 12447, 12659, 12883, 13101, 13554, 13780, 14004, 13328, 14235, 14460, 14915, 14688, 15140, 15327, 15567, 15795, 15999, 16211, 16423, 16639, 16855, 17071, 17284, 17584, 17708, 17915, 18128, 18343, 17464, 18559, 18780, 19003, 19231, 19463, 19689, 19921, 20148, 20372, 20604, 20827, 21052, 21283, 21515, 21744, 21972, 22196, 22419, 22643, 22864, 23092, 23320, 23556, 23795, 24024, 24243, 24460, 24679, 24898, 25116, 25339, 25564, 25782, 26236, 26692, 26460, 26919, 27147, 27371, 27596, 27823, 28047, 28274, 28503, 28728, 28959, 29228, 29496, 29648, 29879, 30103, 30324, 30540, 30755, 30967, 31180, 31396]","14004 → 13328, 14915 → 14688, 18343 → 17464, 26692 → 26460"
mom,hammer,31,ch_2,"[1172, 4136, 4536, 5544, 6344, 10404, 11416, 11780, 12148, 12592, 13088, 15244, 16064, 18676, 19124, 19896, 20244, 22604, 23520, 25504, 25844, 26188, 27104, 27584, 29372, 29788, 16, 396, 776, 1560, 1952, 2680, 3032, 3400, 2332, 3764, 5044, 5948, 6732, 7116, 7476, 7824, 8164, 8576, 9068, 9552, 10028, 10752, 11084, 13568, 13996, 14392, 14804, 15628, 16560, 17040, 17416, 17792, 18228, 19520, 20588, 20924, 21252, 21580, 22028, 23104, 23932, 24352, 24772, 25160, 26652, 28036, 28496, 28952, 30200, 30624]","29788 → 16, 3400 → 2332"
mom,hammer,28,ch_0,"[221, 549, 909, 1309, 1721, 2081, 2449, 2825, 3217, 3621, 3985, 4321, 4653, 4985, 5321, 5641, 5953, 6273, 6577, 6885, 7201, 7525, 7841, 8185, 8525, 8881, 9233, 9569, 9881, 10181, 10361, 10757, 11049, 11349, 11681, 12057, 12433, 12825, 13237, 13641, 14009, 14377, 14741, 15097, 15445, 15785, 16129, 16465, 16797, 17117, 17413, 17701, 17981, 18261, 18537, 18809, 19341, 19073, 19605, 19841, 20145, 20429, 20713, 21313, 21013, 21625, 21929, 22221, 22501, 22789, 23085, 23381, 23677, 23977, 24289, 24617, 24949, 25281, 25605, 25905, 26201, 26485, 26765, 27061, 27389, 27789, 28205, 28633, 29069, 29497, 29905, 30273, 30629, 30977, 31313]","19341 → 19073, 21313 → 21013"
mom,hammer,54,ch_0,"[310, 694, 1058, 1434, 1806, 2166, 2518, 2874, 3210, 3546, 3878, 4226, 4566, 4906, 5266, 5634, 6010, 6386, 6770, 7138, 7486, 7822, 8170, 8506, 8846, 9198, 9570, 9958, 10346, 10710, 11086, 11466, 11850, 12230, 12598, 12954, 13290, 13618, 13950, 14290, 14614, 14946, 15294, 15670, 16070, 16458, 16842, 17238, 17630, 18030, 18454, 18890, 19302, 19702, 20094, 20470, 20818, 21194, 21582, 21978, 22366, 22750, 23118, 23462, 24158, 23806, 24526, 25674, 25294, 24906, 26058, 26426, 26806, 27190, 27558, 27918, 28278, 28658, 29058, 29442, 29830, 30242, 30618, 31002]","24158 → 23806, 25674 → 25294, 25294 → 24906"
mom,hammer,75,ch_1,"[1442, 1826, 2217, 2605, 2982, 3702, 4051, 4735, 5055, 5386, 5731, 6151, 6547, 7338, 7814, 8770, 9258, 10591, 11511, 11922, 12691, 13115, 13583, 15351, 15730, 16111, 16514, 17374, 18762, 19762, 20695, 21090, 21475, 21870, 23519, 23915, 25103, 25551, 26011, 28103, 29802, 31067, 291, 667, 1043, 4395, 3343, 6923, 8295, 9731, 10155, 11043, 12299, 14055, 14511, 14955, 16967, 17823, 18299, 19271, 20243, 22287, 22711, 23123, 24299, 24687, 26467, 26911, 27331, 27715, 28511, 28939, 29375, 30227, 31467, 30647]","31067 → 291, 4395 → 3343, 31467 → 30647"
mom,hammer,71,ch_1,"[633, 2353, 2682, 3790, 4118, 4466, 5234, 6058, 7646, 10430, 10802, 11186, 11582, 14370, 15154, 16294, 18330, 19402, 22718, 23090, 23754, 26942, 28182, 29470, 290, 986, 1346, 1702, 2026, 3054, 3430, 4846, 5646, 6450, 6842, 7246, 8046, 8410, 8766, 9154, 9586, 10010, 11998, 12394, 12790, 13146, 13526, 13934, 14786, 15534, 15926, 16646, 17030, 17490, 17934, 18702, 19054, 19838, 20298, 20722, 21130, 21494, 21866, 22286, 23422, 24110, 24462, 24814, 25234, 25702, 26138, 26558, 27362, 27798, 28598, 29038, 29866, 30266]",29470 → 290
mom,hammer,47,ch_2,"[1507, 1739, 1973, 2206, 2435, 3130, 3363, 3596, 4307, 4787, 5031, 6551, 12216, 12462, 16695, 16943, 17191, 17436, 19967, 20223, 20482, 20740, 21002, 21262, 23159, 23438, 23720, 24008, 24299, 24598, 24902, 26618, 26887, 27154, 27430, 27716, 28010, 28310, 28615, 322, 560, 803, 1039, 1271, 2667, 2899, 3831, 4067, 4547, 5531, 5279, 5787, 6042, 6291, 9011, 12715, 12967, 16447, 16195, 15947, 15703, 15451, 15203, 14955, 14707, 14459, 14207, 13959, 13715, 13215, 13467, 17683, 18935, 19191, 19711, 18679, 18179, 18427, 21523, 21791, 22887, 25795, 26082, 26347, 28918, 29219]","28615 → 322, 5531 → 5279, 16447 → 16195, 16195 → 15947, 15947 → 15703, 15703 → 15451, 15451 → 15203, 15203 → 14955, 14955 → 14707, 14707 → 14459, 14459 → 14207, 14207 → 13959, 13959 → 13715, 13715 → 13215, 19711 → 18679, 18679 → 18179"
mom,hammer,33,ch_0,"[4699, 8935, 11259, 11763, 14335, 14767, 16683, 17999, 18871, 26879, 27359, 259, 643, 1055, 1499, 1951, 2403, 2843, 3263, 3659, 4007, 4347, 5131, 5615, 6115, 6603, 7095, 7603, 8087, 8527, 9347, 9791, 10267, 10751, 12267, 12723, 13167, 13551, 13931, 15243, 15779, 16255, 17095, 17539, 18459, 19263, 19843, 20367, 20867, 21383, 21915, 22403, 22903, 23415, 23927, 24431, 24911, 25375, 25823, 26379, 27855, 28371, 28895, 29415, 29915, 30403]",27359 → 259
mom,hammer,68,ch_1,"[685, 977, 1549, 3277, 3905, 4501, 6661, 8505, 10505, 12073, 14149, 15149, 15501, 16253, 17293, 18061, 18413, 18757, 19117, 19841, 20173, 20517, 22025, 23945, 24281, 25901, 26313, 26689, 27477, 28289, 28705, 29117, 29513, 29901, 30693, 113, 405, 1261, 1833, 2113, 2397, 2677, 2969, 3601, 4797, 5101, 5417, 5737, 6041, 4201, 6353, 6961, 7261, 7565, 7873, 8189, 8821, 9145, 9481, 9825, 10165, 10829, 11129, 11437, 11745, 12409, 12765, 13121, 13481, 13821, 14477, 14817, 15853, 16613, 16945, 17677, 19489, 21201, 20857, 21601, 22457, 22877, 23273, 23609, 24637, 25045, 25481, 27073, 27877, 30301]","30693 → 113, 6041 → 4201, 21201 → 20857"
mom,hammer,86,ch_1,"[164, 7648, 7977, 13200, 16456, 17771, 19056, 19724, 20716, 21660, 22311, 23776, 24148, 24512, 27332, 28848, 30836, 448, 724, 1004, 1280, 1556, 1836, 2108, 2384, 2660, 2944, 3232, 3536, 3848, 4172, 4492, 4824, 5148, 5472, 5796, 6100, 6416, 7328, 6708, 8692, 9036, 9384, 10080, 10536, 9732, 11344, 10956, 11632, 11916, 12208, 12524, 12864, 13544, 13928, 14304, 14684, 15060, 15432, 15772, 16112, 16800, 17152, 17456, 18092, 18404, 18724, 19388, 20064, 20400, 21028, 21332, 21984, 22664, 23020, 23392, 24848, 25172, 25484, 25792, 26092, 26392, 26704, 27004, 27684, 28064, 28448, 29248, 29632, 30032, 30436, 31228]","30836 → 448, 7328 → 6708, 10536 → 9732, 11344 → 10956"
mom,hammer,35,ch_2,"[4602, 6734, 7102, 8230, 8586, 8918, 9590, 10298, 10662, 11442, 14538, 15606, 16346, 16742, 17570, 18362, 19218, 19638, 20502, 21334, 22570, 22970, 23386, 24578, 24954, 25698, 28942, 29338, 30530, 270, 634, 1002, 1374, 1734, 2082, 2434, 2798, 3166, 3534, 3906, 4262, 4946, 5290, 5646, 6002, 6358, 7470, 7862, 9254, 9942, 11066, 11822, 12178, 12510, 12838, 13170, 13522, 13854, 14190, 14890, 15250, 15974, 17162, 17958, 18786, 20062, 20914, 21746, 22170, 23790, 24178, 25334, 26050, 26406, 26746, 27090, 27450, 27818, 28186, 28562, 29738, 30138]",30530 → 270
mom,hammer,46,ch_0,"[337, 669, 1009, 1349, 2777, 3149, 3893, 4593, 4937, 5285, 5641, 7041, 7405, 8117, 8473, 9573, 11045, 11781, 12173, 12561, 13353, 13761, 14545, 14937, 15725, 18305, 18677, 19041, 20505, 23025, 23449, 23877, 24673, 26167, 26533, 27693, 28501, 30181, 30560, 1689, 2041, 2405, 3521, 4245, 5993, 6337, 6685, 7765, 8837, 9201, 9957, 10325, 10689, 11409, 12945, 14149, 15329, 16109, 16489, 16861, 17225, 17581, 17937, 19397, 19765, 20137, 21565, 21913, 22269, 22633, 24269, 25053, 25805, 26901, 27305, 28089, 28937, 29345, 29769]",30560 → 1689
mom,hammer,81,ch_1,"[807, 1591, 4163, 4515, 5271, 5683, 6447, 6847, 8359, 9679, 11715, 12083, 12479, 12915, 13375, 13831, 14247, 15811, 17415, 18579, 20075, 21783, 22647, 23975, 25743, 26184, 27071, 28411, 30691, 55, 427, 1195, 1983, 2739, 2371, 3095, 3811, 3455, 4879, 6059, 7219, 7587, 7967, 8771, 9215, 10111, 10523, 10935, 11339, 14619, 14991, 15379, 16231, 16643, 17039, 18199, 17803, 18939, 19303, 19675, 20471, 20887, 21331, 22231, 23079, 23531, 24859, 24419, 25311, 26623, 27511, 27967, 28879, 29323, 29763, 30227, 31139]","30691 → 55, 2739 → 2371, 3811 → 3455, 18199 → 17803, 24859 → 24419"
mom,hammer,60,ch_0,"[372, 649, 923, 1198, 1476, 2035, 2310, 2580, 2848, 3111, 3371, 3632, 4148, 4405, 4661, 4919, 5175, 5437, 5706, 5981, 6255, 6530, 6807, 7077, 8626, 8894, 9162, 9706, 9986, 11422, 11697, 12525, 12814, 13690, 13979, 14265, 14545, 14821, 15095, 15366, 15634, 15909, 16746, 17017, 17562, 17850, 18149, 18453, 18761, 19078, 19395, 19703, 19998, 20282, 20561, 20835, 21397, 21698, 22014, 22343, 22651, 22962, 23290, 23622, 23942, 24258, 24573, 25183, 25498, 25819, 26142, 26453, 27086, 27405, 28046, 28375, 28702, 29023, 29330, 30278, 30602, 1758, 90, 3894, 7338, 7594, 7850, 8106, 8362, 9430, 10277, 10566, 10854, 11138, 11970, 12242, 13110, 13402, 16190, 17286, 16478, 21110, 24870, 26770, 27726, 29638, 29954]","30602 → 1758, 1758 → 90, 17286 → 16478"
mom,hammer,55,ch_2,"[288, 4372, 6172, 8016, 8320, 8956, 9604, 10268, 11628, 11960, 12292, 12620, 14276, 15704, 16460, 16844, 17580, 18664, 19396, 19772, 21688, 22028, 23131, 27308, 27688, 28072, 30228, 30572, 572, 856, 1140, 1416, 1688, 1952, 2216, 2484, 2752, 3016, 3288, 3552, 3820, 4092, 4660, 4960, 5264, 5564, 5864, 6484, 6792, 7084, 7392, 7700, 8628, 9276, 9940, 10608, 10948, 11284, 12948, 13292, 13604, 13952, 14620, 14980, 15340, 16076, 17212, 17944, 18304, 19020, 20164, 20576, 20964, 21344, 22384, 22756, 23492, 23860, 24244, 24636, 25016, 25400, 25796, 26192, 26568, 26936, 28448, 28824, 29200, 29552, 29888]",30572 → 572
mom,hammer,53,ch_0,"[507, 216, 808, 1104, 2040, 2368, 2700, 3040, 3384, 3728, 4040, 4364, 1412, 1720, 6048, 5720, 5360, 5012, 4684, 6380, 6700, 7032, 7388, 7771, 8124, 8468, 8804, 9136, 9452, 9756, 10048, 10340, 10627, 10924, 11224, 11524, 11832, 12152, 12496, 12844, 13208, 13576, 13960, 14336, 14676, 15020, 15368, 15720, 16100, 16520, 16936, 17352, 17752, 18156, 18544, 18940, 19316, 19688, 20056, 20420, 20792, 21164, 21544, 21940, 22316, 22688, 23068, 23460, 23856, 24244, 24628, 25012, 25388, 25760, 26124, 26488, 26868, 27244, 27620, 28020, 28408, 28788, 29192, 29592, 29984, 30380]","507 → 216, 4364 → 1412, 6048 → 5720, 5720 → 5360, 5360 → 5012, 5012 → 4684"
mom,hammer,20,ch_0,"[876, 560, 260, 1216, 1512, 1804, 2092, 2376, 2664, 2952, 3240, 3520, 3808, 4088, 4372, 4660, 4936, 5216, 5488, 5760, 6032, 6308, 6580, 6852, 7124, 7392, 7668, 7940, 8212, 8484, 8748, 9012, 9272, 9535, 9800, 10068, 10340, 10612, 10880, 11148, 11416, 11688, 11960, 12236, 12512, 12784, 13056, 13344, 13628, 13916, 14196, 14480, 14760, 15032, 15312, 15580, 15852, 16128, 16420, 16752, 17080, 17392, 17712, 18068, 18432, 18780, 19112, 19428, 19732, 20036, 20336, 20724, 21084, 21428, 21776, 22128, 22468, 22820, 23168, 23520, 23876, 24228, 24572, 24924, 25260, 25584, 25884, 26196, 26592, 26972, 27364, 27756, 28148, 28540, 28936, 29328, 29716, 30108, 30508, 30912, 31324]","876 → 560, 560 → 260"
mom,hammer,51,ch_1,"[231, 508, 1043, 1587, 2152, 2439, 2992, 3572, 4139, 4420, 4984, 5268, 6343, 6603, 7120, 7376, 7891, 8387, 8879, 9124, 9367, 9607, 9844, 10079, 10552, 10783, 11476, 11704, 12160, 12852, 13084, 13551, 13784, 14016, 14479, 14711, 14940, 15167, 15399, 15631, 15863, 16327, 16788, 17708, 17936, 18163, 18392, 18615, 18843, 19295, 20416, 21076, 21299, 21740, 21960, 22184, 22408, 22635, 22856, 23520, 23972, 24676, 24915, 25155, 25396, 25636, 25880, 26876, 27384, 28123, 28603, 28836, 29071, 29315, 29808, 30067, 30595, 780, 1312, 1864, 2712, 3280, 3852, 4700, 5540, 5808, 6076, 6864, 7632, 8140, 8636, 10316, 11015, 11248, 11928, 12388, 12620, 13316, 16092, 16556, 17016, 17248, 17476, 19068, 19524, 19744, 19968, 20196, 20636, 20860, 21516, 23076, 23296, 23744, 24204, 24436, 26128, 26372, 26624, 27128, 27632, 27880, 28364, 29556, 30328, 30860]",30595 → 780
mom,hammer,77,ch_1,"[320, 561, 804, 1045, 1278, 1737, 1964, 2432, 2680, 2927, 3176, 3432, 3689, 4202, 4448, 4692, 4937, 5184, 7136, 8324, 8576, 9609, 9857, 10105, 10349, 10585, 11057, 11298, 11808, 12097, 12709, 13009, 13933, 14237, 14529, 15076, 15348, 15620, 15892, 17192, 17448, 17710, 18508, 19037, 19296, 19556, 19828, 20681, 21214, 21480, 21761, 22057, 22333, 22628, 23557, 23889, 24243, 24601, 24956, 25296, 25881, 26162, 26447, 26761, 27096, 27740, 28048, 28925, 30141, 30816, 31131, 31443, 77, 1508, 2193, 3949, 5433, 5677, 5921, 6165, 6409, 6657, 6897, 7373, 7609, 7845, 8082, 8833, 9097, 9353, 10821, 11545, 12405, 13313, 13621, 14801, 16153, 16413, 16673, 16933, 17969, 18237, 18773, 20106, 20393, 20949, 22940, 23245, 25597, 27421, 28349, 28649, 29205, 29481, 29789, 30497]",31443 → 77
mom,hammer,62,ch_1,"[799, 1060, 1320, 1581, 2073, 2322, 2577, 2834, 3092, 3349, 3846, 4096, 4345, 4586, 4838, 5101, 5624, 5899, 6185, 6464, 6745, 7016, 7785, 8274, 9020, 9265, 9508, 10001, 10484, 10729, 11485, 13037, 13300, 13813, 14076, 14345, 14885, 15161, 15433, 15705, 17013, 17277, 18597, 18872, 19152, 19429, 19969, 20505, 20777, 21041, 21308, 21585, 22177, 22473, 22765, 23052, 23341, 23645, 24277, 24593, 25236, 26573, 26881, 27461, 27757, 28393, 28732, 29061, 30400, 30768, 31133, 21, 285, 533, 1829, 3601, 5369, 7281, 7533, 8029, 8521, 8769, 9753, 10241, 10977, 11229, 11741, 11993, 12253, 12517, 12773, 13561, 14621, 15977, 16241, 16497, 16753, 17541, 17805, 18065, 18329, 19701, 20237, 21877, 23957, 24909, 25569, 25913, 26249, 27173, 28069, 29393, 29725, 30053]",31133 → 21
mom,hammer,12,ch_2,"[5361, 5621, 6410, 6674, 6941, 8278, 8546, 9085, 11278, 12678, 14042, 15130, 15398, 16962, 18046, 18330, 19225, 19534, 21049, 21646, 21945, 22242, 23658, 24234, 25137, 26057, 26358, 27257, 27554, 27854, 29382, 30002, 30310, 30922, 31229, 4322, 4586, 4846, 5102, 6146, 7206, 7478, 7742, 8010, 8814, 9354, 9626, 9898, 10170, 10442, 10718, 10998, 11558, 11838, 12122, 12402, 12950, 13226, 13494, 13766, 14314, 14586, 14858, 15658, 15918, 16178, 16438, 16698, 17226, 17494, 17766, 18618, 18918, 20146, 20450, 20750, 21346, 22530, 22814, 23094, 23374, 23942, 24530, 24834, 25442, 25750, 26658, 26958, 28154, 28458, 28762, 29070, 29690, 30614]",31229 → 4322
mom,hammer,63,ch_2,"[340, 689, 1055, 1413, 2112, 2446, 3093, 3406, 3714, 4352, 4707, 5075, 5450, 9073, 9432, 11189, 11519, 11848, 12187, 13280, 15179, 17984, 18340, 18696, 19044, 19731, 21072, 21411, 21760, 22099, 22428, 23816, 24148, 24479, 24815, 25164, 25508, 26888, 27243, 27945, 29235, 29940, 30347, 1764, 2780, 4028, 7588, 6876, 5820, 7236, 6525, 6172, 8320, 8696, 7948, 10148, 10872, 10516, 9792, 12528, 12892, 13676, 14080, 14828, 14464, 17288, 17636, 19388, 20068, 22764, 23116, 23467, 25840, 26180, 26532, 27596, 28280, 28596, 28916, 29568, 31192, 30768]","30347 → 1764, 7588 → 6876, 6876 → 5820, 7236 → 6525, 6525 → 6172, 8696 → 7948, 10872 → 10516, 10516 → 9792, 14828 → 14464, 31192 → 30768"
mom,hammer,84,ch_1,"[308, 1179, 1587, 1979, 2802, 3222, 3618, 4439, 5262, 5674, 7954, 8447, 8931, 9871, 12246, 12705, 13185, 13679, 14163, 16015, 16522, 18438, 19359, 19794, 20242, 20710, 21191, 22605, 23118, 23611, 25065, 26845, 27318, 27786, 28802, 29263, 747, 2383, 4019, 4847, 6083, 6527, 6975, 7451, 9411, 10303, 10763, 11243, 11743, 14647, 15075, 15519, 16991, 17478, 17975, 18903, 21647, 22143, 28284, 29739]",29263 → 747
mom,hammer,32,ch_2,"[890, 1170, 1430, 1738, 2018, 3154, 3418, 3762, 5606, 9262, 13386, 17166, 17474, 17914, 18638, 20086, 20546, 20902, 21686, 21938, 22918, 23654, 24490, 25314, 25650, 27690, 28482, 28850, 29550, 29898, 30274, 78, 346, 622, 218, 726, 782, 966, 2302, 2554, 2722, 2858, 4074, 4390, 4698, 4954, 5334, 5994, 6306, 6654, 7018, 7398, 7782, 8102, 8566, 8902, 9614, 9982, 10346, 10422, 10710, 10954, 11526, 11906, 12282, 12650, 13010, 13762, 14022, 14594, 14974, 15334, 15678, 15966, 16410, 16738, 18246, 18994, 19254, 19770, 21298, 22530, 23278, 23954, 24790, 26042, 26450, 26862, 27242, 28070, 29146]","30274 → 78, 622 → 218"
mom,hammer,65,ch_1,"[691, 1055, 1743, 2075, 2395, 3042, 4352, 4700, 5031, 5360, 5679, 5995, 6323, 7395, 8091, 9071, 9395, 9739, 10091, 10783, 12447, 12811, 13171, 13527, 13895, 15667, 15996, 16314, 16630, 16947, 17258, 17603, 18323, 18666, 19015, 19751, 20146, 20538, 21303, 22066, 23154, 23838, 24887, 25606, 25962, 26315, 26666, 27010, 28187, 29342, 29743, 327, 1403, 2719, 3351, 3671, 4007, 6667, 7031, 7751, 8419, 8743, 10447, 11103, 11419, 11735, 12079, 14263, 14627, 14979, 15327, 17979, 19371, 20911, 21687, 22439, 22815, 23491, 24199, 24539, 25243, 27371, 27763, 28571, 28947, 30135, 30535]",29743 → 327
mom,hammer,78,ch_1,"[785, 2540, 2812, 3089, 3372, 5041, 5329, 6421, 7873, 8152, 9293, 10125, 10417, 12437, 12713, 13265, 13541, 13829, 14425, 15725, 16165, 16661, 16949, 17517, 18069, 18345, 18633, 19253, 19573, 19893, 20221, 21549, 22265, 23365, 24101, 24465, 25209, 27701, 28037, 28357, 29049, 29388, 29721, 30037, 30353, 1201, 1469, 321, 21, 629, 2273, 3613, 4761, 5597, 5877, 6149, 6701, 6997, 7309, 7589, 8437, 8737, 9017, 9565, 9837, 10705, 10993, 11273, 11569, 12165, 12985, 14125, 14721, 15045, 15377, 16373, 17233, 17793, 18941, 20545, 20869, 21193, 21893, 22621, 22981, 23729, 24837, 25573, 25937, 26305, 26649, 27025, 27361, 28697]","30353 → 1201, 1469 → 321, 321 → 21"
mom,hammer,50,ch_0,"[52, 312, 576, 848, 1148, 1476, 1816, 2172, 2524, 2888, 3244, 3596, 3944, 4296, 4648, 5004, 5360, 5704, 6028, 6332, 6616, 6892, 7151, 7660, 7404, 7924, 8224, 8552, 8912, 9288, 9700, 10112, 10508, 10884, 11240, 11572, 11884, 12188, 12492, 12820, 13164, 13520, 13872, 14224, 14556, 14872, 15180, 15504, 15840, 16184, 16540, 16876, 17183, 17488, 17804, 18132, 18468, 18824, 19192, 19564, 19924, 20280, 20632, 20976, 21316, 21648, 21976, 22296, 22612, 22920, 23224, 23528, 23836, 24148, 24452, 24780, 25124, 25468, 25812, 26516, 26160, 27232, 26880, 27572, 27892, 28208, 28892, 28552, 29244, 29600, 30336, 29968, 30700, 31076]","7660 → 7404, 26516 → 26160, 27232 → 26880, 28892 → 28552, 30336 → 29968"
mom,hammer,58,ch_0,"[43, 319, 603, 891, 1183, 1475, 1767, 2043, 2307, 2563, 2818, 3070, 3323, 3583, 3850, 4111, 4371, 4627, 4879, 5127, 5375, 5619, 5867, 6115, 6367, 6619, 6863, 7107, 7347, 7599, 8435, 8151, 7871, 8715, 8991, 9263, 9531, 9783, 10035, 10283, 10527, 10779, 11034, 11287, 11551, 11811, 12071, 12323, 12571, 12818, 13066, 13315, 13559, 13803, 14047, 14303, 14831, 15091, 14566, 15355, 15631, 15923, 16223, 16527, 16827, 17127, 17419, 17699, 17971, 18231, 18491, 18747, 19007, 19279, 19559, 19863, 20167, 20467, 20771, 21067, 21367, 21671, 21975, 22291, 22603, 22923, 23227, 23523, 30903, 30603, 30307, 30031, 29767, 29507, 29255, 29003, 28755, 28507, 28267]","8435 → 8151, 8151 → 7871, 15091 → 14566, 30903 → 30603, 30603 → 30307, 30307 → 30031, 30031 → 29767, 29767 → 29507, 29507 → 29255, 29255 → 29003, 29003 → 28755, 28755 → 28507, 28507 → 28267"
mom,hammer,36,ch_1,"[655, 948, 1248, 2136, 3000, 4412, 6064, 6964, 8488, 9743, 11816, 12468, 12772, 14956, 15352, 17556, 21748, 24236, 24600, 25424, 26236, 29096, 29620, 30176, 328, 1543, 1840, 2420, 2707, 3284, 3568, 3848, 4124, 4704, 5016, 5352, 5704, 6356, 6660, 7280, 7588, 7880, 8808, 9128, 9432, 10056, 10396, 10764, 11120, 11280, 11468, 12152, 13020, 13388, 13756, 13156, 14172, 14599, 17320, 17776, 19168, 19576, 19940, 20336, 20820, 21280, 22288, 22832, 23332, 23800, 25025, 25828, 26656, 27128, 27632, 28080, 28571, 30728]","30176 → 328, 13756 → 13156"
mom,hammer,21,ch_0,"[51, 163, 275, 387, 503, 615, 727, 839, 947, 1059, 1171, 1283, 1395, 1507, 1615, 1731, 1843, 1959, 2079, 2195, 2311, 2427, 2539, 2659, 2775, 2891, 3007, 3119, 3231, 3343, 3459, 3567, 3679, 3791, 3903, 4011, 4123, 4235, 4343, 4451, 4559, 4667, 4775, 4883, 4991, 5099, 5203, 5315, 5431, 5567, 5743, 5919, 6083, 6247, 6427, 6603, 6759, 6907, 7047, 7187, 7323, 7455, 7579, 7695, 7815, 7935, 8059, 8183, 8303, 8423, 8543, 8659, 8779, 8895, 9015, 9135, 9251, 9371, 9491, 9615, 10051, 9739, 9879, 10223, 10375, 10523, 10667, 10803, 10931, 11059, 11183, 11311, 11439, 11571, 11715, 11871, 12023, 12175, 12327, 12475, 12631, 12775, 12907, 13035, 13163, 13295, 13439, 13579, 13719, 13855, 13999, 14163, 14319, 14471, 14619, 14759, 14895, 15031, 15163, 15295, 15427, 15559]",10051 → 9739
mom,hammer,56,ch_2,"[1683, 1975, 2543, 2823, 3383, 4583, 5199, 5807, 6391, 6971, 7279, 7611, 11678, 12332, 12647, 12959, 13271, 14259, 14595, 15279, 15635, 15991, 17335, 18634, 18958, 19298, 20011, 21475, 22191, 23166, 23499, 24203, 25599, 26963, 28387, 28755, 29495, 29871, 30239, 30583, 30911, 176, 483, 787, 1087, 1387, 2263, 3099, 3671, 3967, 4271, 4891, 5507, 6099, 6679, 7951, 8283, 8599, 8939, 9283, 9647, 10011, 10363, 10703, 11035, 11355, 12003, 13583, 13915, 14935, 16343, 16687, 17011, 17659, 17987, 18311, 19643, 20383, 20755, 21119, 21839, 22523, 22843, 23847, 24547, 24899, 25251, 25935, 26283, 26623, 27307, 27667, 28019, 29119]",30911 → 176
mom,hammer,83,ch_2,"[158, 5250, 6874, 7214, 7546, 7870, 9682, 9974, 11138, 12086, 12394, 12726, 13046, 14318, 14642, 20482, 20858, 21598, 24006, 24350, 26522, 26858, 27198, 27882, 28226, 29634, 29998, 30358, 454, 762, 1086, 1422, 1730, 2026, 2310, 2618, 2950, 3282, 3622, 3966, 4306, 4626, 4946, 5550, 5866, 6190, 6530, 8182, 8470, 8754, 9046, 9354, 10262, 10550, 10838, 11442, 11766, 13362, 13682, 14002, 14978, 15358, 15746, 16130, 16482, 16850, 17234, 17610, 17946, 18310, 18654, 19014, 19378, 20130, 19754, 21226, 21954, 22286, 22622, 22954, 23298, 23638, 24726, 25098, 25470, 25834, 26194, 27538, 28578, 28918, 29266, 30702, 30862]","30358 → 454, 20130 → 19754"
